market_name_lookup,latitude_lookup,longitude_lookup,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,weather_code,cloud_cover_mean
Valod,21.125,73.208,30-06-2024,29.8,25.5,27.1,27.3,27.3,0,28.3,50,63,100
Valod,21.125,73.208,01-07-2024,29.5,25.3,26.9,27.2,27.2,0,33,59,63,100
Valod,21.125,73.208,02-07-2024,31,25.1,27.6,40.3,40.3,0,31.8,61.9,63,96
Valod,21.125,73.208,03-07-2024,30,26.3,28,8.1,8.1,0,29.8,50.4,55,87
Valod,21.125,73.208,04-07-2024,29.8,25.8,27.7,9.9,9.9,0,26.8,45.4,61,100
Valod,21.125,73.208,05-07-2024,28.9,25.8,27.2,7.4,7.4,0,27.2,44.6,55,100
Valod,21.125,73.208,06-07-2024,29.8,24.9,27.2,17.8,17.8,0,26.2,47.2,63,100
Valod,21.125,73.208,07-07-2024,31.1,25.9,28.3,3,3,0,26.7,43.9,51,91
Valod,21.125,73.208,08-07-2024,31.4,25.8,28.1,0.4,0.4,0,16.9,27.7,51,100
Valod,21.125,73.208,09-07-2024,31.1,25.5,27.5,5.6,5.6,0,18.5,28.4,63,100
Valod,21.125,73.208,10-07-2024,30.4,25.8,27.5,1,1,0,24.8,40.3,51,96
Valod,21.125,73.208,11-07-2024,28.3,25.7,26.4,15.1,15.1,0,24.8,40.3,63,100
Valod,21.125,73.208,12-07-2024,29.3,25.4,27,32.6,32.6,0,28.2,47.5,63,96
Valod,21.125,73.208,13-07-2024,29.7,25.2,27,15.6,15.6,0,27.3,44.3,63,97
Valod,21.125,73.208,14-07-2024,29.9,24.8,26.7,7.9,7.9,0,19.1,32,61,100
Valod,21.125,73.208,15-07-2024,29.7,25.4,27.1,20.3,20.3,0,16.2,28.8,63,100
Valod,21.125,73.208,16-07-2024,31,25.7,27.6,9.3,9.3,0,20.1,33.8,61,97
Valod,21.125,73.208,17-07-2024,30.5,25,27.4,3.5,3.5,0,24.2,38.5,61,100
Valod,21.125,73.208,18-07-2024,29,25.8,27.2,7,7,0,30.9,50.8,53,100
Valod,21.125,73.208,19-07-2024,29.7,25.6,27.2,6.5,6.5,0,37.5,60.5,55,90
Valod,21.125,73.208,20-07-2024,30.1,25.4,27,9.1,9.1,0,33.5,54.7,61,100
Valod,21.125,73.208,21-07-2024,28.9,25.7,27,13.4,13.4,0,22.9,37.1,61,100
Valod,21.125,73.208,22-07-2024,27.9,25.7,26.4,39.3,39.3,0,30,49.3,63,100
Valod,21.125,73.208,23-07-2024,27.9,25.7,26.5,52.3,52.3,0,30.9,56.2,63,100
Valod,21.125,73.208,24-07-2024,27.8,25.6,26.2,46.8,46.8,0,30.4,50,63,100
Valod,21.125,73.208,25-07-2024,27.8,25.3,26.2,18.8,18.8,0,30.3,50,61,100
Valod,21.125,73.208,26-07-2024,30.8,25.1,27.6,6.7,6.7,0,32.7,54.4,55,93
Valod,21.125,73.208,27-07-2024,29.8,25.8,27,7.9,7.9,0,29.9,47.9,61,100
Valod,21.125,73.208,28-07-2024,30.3,25.6,27.2,15.5,15.5,0,25.2,42.1,63,100
Valod,21.125,73.208,29-07-2024,27.9,25.6,26.3,30.1,30.1,0,24.1,42.1,63,100
Valod,21.125,73.208,30-07-2024,30.4,25,27.3,3.6,3.6,0,25.8,44.6,55,90
Valod,21.125,73.208,31-07-2024,30.4,25.5,27.6,6,6,0,28,46.1,61,95
Valod,21.125,73.208,01-08-2024,29.1,25.6,27,22.6,22.6,0,30.9,51.5,63,100
