clouds (%),Date ,dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),market_name (Text),query_lat (°),query_lon (°)
0.49,2024-04-15,17.6,53,421,342,127,951,1044,37.8,11.0,271,4.8,26.7,0.0,0.0,1008,0.45,1011,327,31.7,271,9.6,2.9,Viramgam,23.1259455923199,72.0457121911553
0.39,2024-04-16,14.9,54,422,343,127,951,1045,39.3,11.2,199,4.0,27.0,0.0,0.0,1007,0.35,1010,320,32.9,199,7.2,3.0,Viramgam,23.1259455923199,72.0457121911553
0.26,2024-04-17,14.2,54,423,344,128,951,1047,41.1,10.4,255,4.0,26.7,0.0,0.0,1005,0.32,1008,286,34.2,255,8.0,2.4,Viramgam,23.1259455923199,72.0457121911553
0.2,2024-04-18,14.0,54,424,345,128,951,1048,39.3,9.8,293,4.8,29.3,0.0,0.0,1004,0.31,1008,306,34.2,293,9.2,3.6,Viramgam,23.1259455923199,72.0457121911553
0.01,2024-04-19,17.0,54,425,346,128,951,1049,38.5,11.7,276,6.0,27.8,0.0,0.0,1003,0.42,1006,346,33.1,276,10.8,4.4,Viramgam,23.1259455923199,72.0457121911553
0.31,2024-04-20,14.7,54,425,346,128,950,1050,37.0,9.1,280,4.8,25.9,0.0,0.0,1004,0.39,1007,298,31.0,280,8.8,3.7,Viramgam,23.1259455923199,72.0457121911553
0.53,2024-04-21,16.7,54,426,347,128,950,1050,36.7,8.4,267,4.8,25.9,0.0,0.0,1004,0.45,1007,294,31.2,267,9.6,3.5,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-04-22,15.7,54,427,348,128,950,1051,37.8,11.8,279,4.8,26.3,0.0,0.0,1005,0.41,1008,348,31.7,279,8.8,3.4,Viramgam,23.1259455923199,72.0457121911553
0.01,2024-04-23,15.9,54,428,349,127,950,1052,38.5,11.8,273,4.4,26.7,0.0,0.0,1004,0.4,1007,349,32.2,273,8.0,2.7,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-04-24,17.5,54,428,349,127,949,1053,38.9,11.8,283,4.0,27.4,0.0,0.0,1003,0.41,1006,349,33.1,283,7.2,2.4,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-04-25,16.6,54,429,350,127,949,1053,38.9,11.9,271,3.6,27.4,0.0,0.0,1003,0.39,1006,350,33.2,271,8.0,2.6,Viramgam,23.1259455923199,72.0457121911553
0.15,2024-04-26,16.2,54,430,351,127,949,1054,38.5,11.9,242,4.0,27.8,0.0,0.0,1004,0.41,1007,349,32.5,242,8.4,2.6,Viramgam,23.1259455923199,72.0457121911553
0.67,2024-04-27,16.3,54,430,352,127,949,1055,38.5,6.2,300,4.0,27.8,0.0,0.0,1004,0.4,1007,233,32.9,300,7.2,2.8,Viramgam,23.1259455923199,72.0457121911553
0.42,2024-04-28,13.0,55,431,352,127,948,1055,39.3,10.7,293,4.0,28.5,0.0,0.0,1004,0.31,1007,336,33.6,293,8.0,2.9,Viramgam,23.1259455923199,72.0457121911553
0.29,2024-04-29,15.2,55,431,353,127,948,1056,38.9,11.8,298,4.8,29.3,0.0,0.0,1005,0.34,1008,351,33.7,298,8.8,3.5,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-04-30,9.7,55,432,353,127,948,1056,39.6,12.0,289,4.0,25.9,0.0,0.0,1004,0.26,1007,353,32.6,289,8.4,3.0,Viramgam,23.1259455923199,72.0457121911553
0.05,2024-05-01,6.6,55,432,354,127,947,1056,39.3,12.0,294,3.6,24.1,0.0,0.0,1001,0.22,1004,354,31.5,294,7.6,2.6,Viramgam,23.1259455923199,72.0457121911553
0.65,2024-05-02,6.9,55,433,355,127,947,1057,39.3,8.3,229,2.8,24.4,0.0,0.0,1002,0.22,1005,240,32.1,229,4.8,1.8,Viramgam,23.1259455923199,72.0457121911553
0.49,2024-05-03,11.9,55,433,355,127,947,1057,40.4,11.3,261,3.6,25.6,0.0,0.0,1003,0.29,1006,340,33.1,261,8.0,2.5,Viramgam,23.1259455923199,72.0457121911553
0.6,2024-05-04,17.8,55,434,356,127,946,1057,40.0,8.0,297,6.0,30.7,0.3,0.3,1004,0.38,1007,315,34.8,297,12.0,3.8,Viramgam,23.1259455923199,72.0457121911553
0.76,2024-05-05,18.4,55,434,356,127,946,1058,38.9,7.0,277,6.0,31.1,1.0,1.0,1002,0.4,1005,194,34.4,277,10.8,4.5,Viramgam,23.1259455923199,72.0457121911553
0.01,2024-05-06,19.4,55,434,357,127,946,1058,40.4,12.0,272,5.2,27.0,0.0,0.0,1002,0.47,1005,357,33.5,272,9.2,3.3,Viramgam,23.1259455923199,72.0457121911553
0.13,2024-05-07,21.1,55,435,357,127,945,1058,41.1,12.0,260,4.8,28.1,0.0,0.0,1002,0.49,1005,355,34.7,260,8.4,2.4,Viramgam,23.1259455923199,72.0457121911553
0.05,2024-05-08,19.1,55,435,358,127,945,1058,41.5,11.7,274,4.8,29.6,0.0,0.0,1002,0.4,1005,357,35.5,274,9.2,3.8,Viramgam,23.1259455923199,72.0457121911553
0.05,2024-05-09,19.9,55,436,358,127,945,1058,41.5,12.1,256,4.4,29.3,0.0,0.0,1002,0.43,1005,358,35.1,256,7.6,3.2,Viramgam,23.1259455923199,72.0457121911553
0.04,2024-05-10,21.8,55,436,358,127,944,1058,40.0,12.0,250,5.2,29.3,0.0,0.0,1003,0.5,1006,358,34.6,250,8.8,3.1,Viramgam,23.1259455923199,72.0457121911553
